Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.02    0.00       1             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [2]
                0.01    0.00      33+52339       EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
                0.00    0.00  352834+143641      EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                0.00    0.00  156458+123861      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00   28161+395         void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [170]
                0.00    0.00   12377+3810        RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [171]
                0.00    0.00    7634+2179        EncLib::xInitSPS(SPS&) <cycle 1> [174]
                0.00    0.00    7013             EncLib::init(AUWriterIf*) <cycle 1> [175]
                0.00    0.00    6956             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)4>(DistParam const&) <cycle 1> [176]
                0.00    0.00    2773+1837        unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [182]
                0.00    0.00    3072             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [181]
                0.00    0.00    2052             CtxStore<BinProbModel_Std>::savePStates(std::vector<unsigned short, std::allocator<unsigned short> >&) const <cycle 1> [185]
                0.00    0.00     713+1017        EncGOP::xCreateIRAPLeadingSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, SPS const*, PPS const*) <cycle 1> [206]
                0.00    0.00    1480             main <cycle 1> [160]
                0.00    0.00    1321             df::program_options_lite::Option<int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [188]
                0.00    0.00    1266             AreaBuf<short>::addWeightedAvg(AreaBuf<short const> const&, AreaBuf<short const> const&, ClpRng const&, signed char) <cycle 1> [189]
                0.00    0.00    1182+6           EncLib::xInitDCI(DCI&, SPS const&) <cycle 1> [190]
                0.00    0.00     982             void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [195]
                0.00    0.00     744+1           df::program_options_lite::Option<EncAppCfg::OptionalValue<unsigned int> >::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [205]
                0.00    0.00     176+537         EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&) <cycle 1> [224]
                0.00    0.00     640             EncGOP::xUpdateDuInfoSEI(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, SEIPictureTiming*, int) <cycle 1> [208]
                0.00    0.00     595             EncLib::xInitPicHeader(PicHeader&, SPS const&, PPS const&) <cycle 1> [209]
                0.00    0.00     550             EncGOP::arrangeCompositeReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int) <cycle 1> [211]
                0.00    0.00     475+41          Analyze::printOut(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ChromaFormat, bool, bool, bool, bool, bool, BitDepths const&, bool, bool) <cycle 1> [213]
                0.00    0.00     446             unsigned long RdCost::xGetSAD_NxN_SIMD<64, (X86_VEXT)4>(DistParam const&) <cycle 1> [214]
                0.00    0.00     221+138         BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                0.00    0.00     223             EncGOP::xFindDistortionPlane(AreaBuf<short const> const&, AreaBuf<short const> const&, unsigned int, unsigned int, unsigned int) <cycle 1> [220]
                0.00    0.00     175             unsigned long RdCost::xGetSAD_IBD_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [225]
                0.00    0.00     123             EncLib::selectReferencePictureList(Slice*, int, int, int) <cycle 1> [227]
                0.00    0.00     118             EncLib::xGetNewPicBuffer(std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, Picture*&, int) <cycle 1> [228]
                0.00    0.00     108+9           SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [231]
                0.00    0.00     108             CtxStore<BinProbModel_Std>::loadPStates(std::vector<unsigned short, std::allocator<unsigned short> > const&) <cycle 1> [232]
                0.00    0.00     108             paddingCore(short*, int, int, int, int) <cycle 1> [230]
                0.00    0.00      63+38          unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [237]
                0.00    0.00      96             void simdFilter<(X86_VEXT)3, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [233]
                0.00    0.00      59             void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)3>() <cycle 1> [238]
                0.00    0.00      46             EncLib::xInitPPS(PPS&, SPS const&) <cycle 1> [242]
                0.00    0.00      43             df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [243]
                0.00    0.00      40             CtxStore<BinProbModel_Std>::copyFrom(CtxStore<BinProbModel_Std> const&) <cycle 1> [245]
                0.00    0.00      40             CtxStore<BinProbModel_Std>::init(int, int) <cycle 1> [244]
                0.00    0.00      35             SampleAdaptiveOffset::deriveLoopFilterBoundaryAvailibility(CodingStructure&, Position const&, bool&, bool&, bool&, bool&, bool&, bool&, bool&, bool&) const <cycle 1> [250]
                0.00    0.00      27+4           EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [255]
                0.00    0.00      20             void simdEqualCoeffComputer<(X86_VEXT)1>(short*, int, int**, int, long (*) [7], int, int, bool) <cycle 1> [259]
                0.00    0.00      17             EncGOP::xCalculateMSSSIM(short const*, int, short const*, int, int, int, unsigned int) <cycle 1> [261]
                0.00    0.00      13             PPS::~PPS() <cycle 1> [264]
                0.00    0.00      12+1           Analyze::printSummary(ChromaFormat, bool, bool, BitDepths const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) <cycle 1> [267]
                0.00    0.00      13             PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) <cycle 1> [263]
                0.00    0.00      13             void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [262]
                0.00    0.00      12             EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&, bool) <cycle 1> [265]
                0.00    0.00      11             SampleAdaptiveOffset::offsetCTU(UnitArea const&, UnitBuf<short const> const&, UnitBuf<short>&, SAOBlkParam&, CodingStructure&) <cycle 1> [270]
                0.00    0.00      11             void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [268]
                0.00    0.00      10             WeightPrediction::addWeightBiComponent(UnitBuf<short const> const&, UnitBuf<short const> const&, ClpRngs const&, WPScalingParam const*, WPScalingParam const*, UnitBuf<short>&, bool, ComponentID) <cycle 1> [279]
                0.00    0.00      10             void applyPROF_SSE<(X86_VEXT)1>(short*, int, short const*, int, int, int, short const*, short const*, int, int const*, int const*, int, bool const&, int, short, ClpRng const&) <cycle 1> [276]
                0.00    0.00      10             void xWeightedGeoBlk_SSE<(X86_VEXT)1>(PredictionUnit const&, unsigned int, unsigned int, ComponentID, unsigned char, UnitBuf<short>&, UnitBuf<short>&, UnitBuf<short>&) <cycle 1> [278]
                0.00    0.00      10             void simdFilter<(X86_VEXT)4, 8, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [275]
                0.00    0.00      10             EncGOP::xCreatePictureTimingSEI(int, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, Slice*, bool, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&) <cycle 1> [282]
                0.00    0.00       4             EncGOP::xWriteAPS(AccessUnit&, APS*, int, bool) <cycle 1> [291]
                0.00    0.00       2+1           void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [296]
                0.00    0.00       2             EncGOP::EncGOP() <cycle 1> [299]
                0.00    0.00       2             std::vector<ReferencePictureList, std::allocator<ReferencePictureList> >::_M_default_append(unsigned long) <cycle 1> [301]
                0.00    0.00       1             VPS::~VPS() <cycle 1> [313]
                0.00    0.00       1             EncGOP::xWriteAccessUnitDelimiter(AccessUnit&, Slice*) <cycle 1> [317]
                0.00    0.00       1             void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
                0.00    0.00       1             unsigned long RdCost::xGetSADwMask_SIMD<(X86_VEXT)3>(DistParam const&) <cycle 1> [320]
                0.00    0.00       1             PelBufferOps::initPelBufOpsX86() <cycle 1> [309]
                0.00    0.00       1             void simdFilter5x5Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [307]
                0.00    0.00       1             void simdFilter<(X86_VEXT)3, 2, false, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [305]
-----------------------------------------------
                                   1             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
[2]     66.7    0.02    0.00       1         void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [2]
                0.00    0.00       1/1           Slice::scaleRefPicList(Picture**, PicHeader*, APS**, APS*, APS*, bool) [314]
                0.00    0.00       1/1           unsigned long RdCost::xGetSAD_IBD_SIMD<(X86_VEXT)1>(DistParam const&) [319]
                                  14             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                  14             df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [243]
                                   2             std::vector<ReferencePictureList, std::allocator<ReferencePictureList> >::_M_default_append(unsigned long) <cycle 1> [301]
                                   2             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                                   1             PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) <cycle 1> [263]
                                   1             EncLib::xInitDCI(DCI&, SPS const&) <cycle 1> [190]
                                   1             EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
                                   1             void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [195]
                                   1             EncGOP::EncGOP() <cycle 1> [299]
                                   1             df::program_options_lite::Option<EncAppCfg::OptionalValue<unsigned int> >::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [205]
                                   1             Analyze::printSummary(ChromaFormat, bool, bool, BitDepths const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) <cycle 1> [267]
                                   1             VPS::~VPS() <cycle 1> [313]
-----------------------------------------------
                               52339             EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
                                   1             void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
                                   1             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [2]
                                  10             SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [231]
                0.00    0.00       1/176508      SampleAdaptiveOffset::invertQuantOffsets(ComponentID, int, int, int*, int*) [140]
                0.00    0.00      10/176508      void gradFilter_SSE<(X86_VEXT)1, true>(short*, int, int, int, int, short*, short*, int) [104]
